5000 3
0.0 0.1 1.05
0.01827037275800347 0.10305042755224311 0.9956079333124168
0.03465610204620062 0.1152228294061566 0.9440723347918643
0.05106660545483374 0.13591569769553397 0.8952557779989753
0.06908498548069383 0.16539880605036694 0.8490399060086843
0.090061974220743 0.20482444208726822 0.8053293447165472
0.11547749391440057 0.2559432173919778 0.7640590481957298
0.14684448652899243 0.3213730632962881 0.7252004241850395
0.18596194958798457 0.40462919499384387 0.6887925262434632
0.2351166100659854 0.5101358306679825 0.6549830666464375
0.29704627481517765 0.6435949010646227 0.6240660060923017
0.3750546223216604 0.8122827659211636 0.5964387590072628
0.4735212926690204 1.0256543080274323 0.5730447711219254
0.5979578261447711 1.295438832391869 0.5554394738188975
0.7552203362905361 1.6360343099014911 0.5467419524160887
0.953659707488903 2.0657840698763708 0.5498542136017521
1.2039834446347384 2.6082458215345614 0.5693131808524314
1.5202185704539009 3.293150504706878 0.6162405225684969
1.9197241436566368 4.15641657927212 0.7084105350074326
2.422988054936633 5.238345577953014 0.871850243982319
3.053116150738752 6.569837839254608 1.160029982965441
3.8458695420921947 8.244562105862682 1.6069131551552789
4.838507508764714 10.33540748580954 2.2947230650518566
6.066413064360049 12.867494355514182 3.3761087829528367
7.563092956317927 15.818174359782276 5.074145144953514
9.359392908124066 19.115828899192838 7.680401063077585
11.447048366867165 22.533396788671695 11.506904580234306
13.752503386095585 25.54177718002444 16.852687641220157
16.084993985632163 27.32617463530301 23.719659967963125
18.12810973222311 26.894859389435727 31.638193947093633
19.44400491512629 23.544130352884174 39.27978065476413
19.653378128945725 17.471885190448205 45.126976780754525
18.566909303984833 9.965230671293263 47.91811878931174
16.32885618297308 2.9094120447673717 47.741575070554774
13.343259501545251 -2.6153755118025623 45.339267451811544
10.083191243862753 -6.219723779132579 41.96024199203272
6.927146710846018 -8.136199551100173 38.56311522752832
4.106003563847926 -8.969862585178653 35.649318269393504
1.7095351066847089 -9.16519219328586 33.29512302049882
-0.25421415751459675 -9.049239552650509 31.449407588080852
-1.828858301493975 -8.817818097660762 30.007263305375183
-3.0726600053795585 -8.571740281219025 28.870701271518154
-4.048592175880251 -8.37174746040326 27.964104739410445
-4.823192743083787 -8.244474992704074 27.232562689519927
-5.441952511624859 -8.189780409806824 26.642613432379505
-5.9383519897551444 -8.202891137616513 26.175329821154115
-6.348516699764804 -8.279898711026062 25.812577351720286
-6.709409843196391 -8.416411316256912 25.538340106012384
-7.0374242931922355 -8.59787614335492 25.352899150610902
-7.340448929049518 -8.811921310217096 25.258958793178998
-7.626910608297414 -9.045678705101997 25.25478453286993
-7.904812448833492 -9.284290909123662 25.33504571671581
-8.177545597643615 -9.513266640032885 25.494264042231663
-8.440352633672836 -9.71848780925631 25.72953733412961
-8.688194845721597 -9.88565319031667 26.033197943367913
-8.915874603642084 -10.001957810539649 26.39250198236848
-9.118035358338224 -10.056092951053888 26.789629325016858
-9.289087568127625 -10.039375992912104 27.205281151452517
-9.420155309824908 -9.94969199482066 27.618405743148923
-9.50331416906406 -9.789468298063767 28.00618621253206
-9.534176082292065 -9.564836090946006 28.3485338107424
-9.511890146856858 -9.285630494783533 28.628090842021333
-9.439142621007338 -8.965390563904077 28.83023066371117
-9.32097472615767 -8.622060336145115 28.94451818396792
-9.161795193472766 -8.276455333687581 28.96881569707874
-8.970180189047596 -7.94462783728083 28.902601685935576
-8.755577533809706 -7.6405940079756265 28.750001644758097
-8.527972071277196 -7.376610414477826 28.52016725484332
-8.297885667558711 -7.163174033148358 28.2272763845656
-8.076374792134189 -7.0089890092464975 27.89051664477583
-7.873414850242509 -6.912504727996888 27.526681307389694
-7.695673452174184 -6.872910173229462 27.14611185722171
-7.54866325026381 -6.893168323379775 26.760810952161897
-7.4368777891299915 -6.972718142790366 26.383028689692885
-7.363791505675322 -7.107474581710764 26.02526260688993
-7.331859729086405 -7.2898285762974835 25.70025768042091
-7.342518680833841 -7.508647048614025 25.421006326546326
-7.3942149699603705 -7.7535046427586405 25.197350589364124
-7.481927040614451 -8.024898113368224 25.03211276789915
-7.6052291407198815 -8.31689813681957 24.93419384194142
-7.761984280055482 -8.621451399067585 24.910253643534762
-7.947982300871945 -8.928894281522734 24.964164859928946
-8.156939877891842 -9.227952861051044 25.09701303357969
-8.38050051830962 -9.505742909974108 25.307096562148644
-8.608716212425959 -9.748241618683224 25.589990307061363
-8.835184800925694 -9.94431441742984 25.937884296960164
-9.050153792055582 -10.079481269386372 26.337331039972334
-9.243320217730265 -10.14215919059679 26.772076350733848
-9.40534553099611 -10.125485654324239 27.22356158003045
-9.527855606031197 -10.027318591051054 27.670923614797626
-9.603440738145334 -9.850236388478748 28.090994878120625
-9.62600074857759 -9.601101608730831 28.458917417866687
-9.59382921337649 -9.293060522589187 28.754687999147215
-9.508427827857343 -8.947105878712527 28.964153086309803
-9.373730993936542 -8.583116909693373 29.078389541570687
